cnpj_basico;nome_fantasia;situacao_cadastral;data_inicio_atividade;cnae_fiscal_principal;capital_social;uf;municipio
89452960;Empresa Comercial 290;2;2010-11-14;4781400;39530.79066258682;SP;Duque de Caxias
65403796;Empresa Comercial 291;2;2010-11-15;5611201;216409.8376337002;RJ;Niterói
33508102;Empresa Comercial 292;2;2010-11-16;4711302;95040.36595449272;RJ;Niterói
19405634;Empresa Comercial 293;2;2010-11-18;5611201;482368.11461018625;SP;Niterói
15853584;Empresa Comercial 294;2;2010-11-19;4781400;50329.72387141641;RJ;Niterói
34947744;Empresa Comercial 295;2;2010-11-20;4781400;177206.86318053442;SP;Niterói
58491183;Empresa Comercial 296;2;2010-11-21;5611201;428815.1053040046;SP;Rio de Janeiro
47856186;Empresa Comercial 297;2;2010-11-22;4781400;168354.9924846702;SP;Niterói
58673237;Empresa Comercial 298;2;2010-11-23;4781400;312509.1017765614;SP;Duque de Caxias
75293686;Empresa Comercial 299;2;2010-11-24;4781400;268587.1505572543;RJ;Niterói
11983509;Empresa Comercial 300;2;2010-11-25;4711302;71970.65749959019;MG;Rio de Janeiro
28298917;Empresa Comercial 301;2;2010-11-26;4711302;142490.09446044185;RJ;Rio de Janeiro
53563237;Empresa Comercial 302;2;2010-11-27;4781400;30486.871499320026;RJ;Duque de Caxias
87729132;Empresa Comercial 303;4;2010-11-29;5611201;120027.41658611686;RJ;Niterói
87275698;Empresa Comercial 304;2;2010-11-30;4711302;44286.939453949024;MG;Duque de Caxias
83214389;Empresa Comercial 305;2;2010-12-01;5611201;209232.54440136618;SP;Duque de Caxias
36365210;Empresa Comercial 306;2;2010-12-02;4781400;117635.01143788137;SP;Duque de Caxias
68245345;Empresa Comercial 307;2;2010-12-03;4781400;84457.2776762236;RJ;Duque de Caxias
37180308;Empresa Comercial 308;2;2010-12-04;5611201;51959.64312872494;SP;Niterói
21326237;Empresa Comercial 309;2;2010-12-05;4711302;1001633.5822227082;SP;Rio de Janeiro
96343264;Empresa Comercial 310;2;2010-12-06;5611201;16161.748420567497;RJ;Rio de Janeiro
71864219;Empresa Comercial 311;2;2010-12-07;5611201;11680.689850448902;RJ;Niterói
64434670;Empresa Comercial 312;2;2010-12-08;4781400;41742.70599497926;RJ;Duque de Caxias
97692768;Empresa Comercial 313;4;2010-12-09;4711302;536444.1723518585;RJ;Niterói
43255876;Empresa Comercial 314;2;2010-12-11;5611201;586195.8490042958;RJ;Duque de Caxias
59114107;Empresa Comercial 315;2;2010-12-12;4711302;164600.21291851945;RJ;Duque de Caxias
25900476;Empresa Comercial 316;2;2010-12-13;4781400;323172.9237330191;RJ;Niterói
50820227;Empresa Comercial 317;2;2010-12-14;4711302;41112.46988606917;RJ;Niterói
89688895;Empresa Comercial 318;2;2010-12-15;4781400;541558.2895163706;RJ;Duque de Caxias
97927856;Empresa Comercial 319;2;2010-12-16;4711302;28109.95128199426;RJ;Duque de Caxias
63059071;Empresa Comercial 320;2;2010-12-17;5611201;20991.72603678842;MG;Duque de Caxias
99595920;Empresa Comercial 321;2;2010-12-18;4781400;22853.267636282453;RJ;Duque de Caxias
22707035;Empresa Comercial 322;2;2010-12-19;5611201;132690.63451352253;RJ;Niterói
15130397;Empresa Comercial 323;2;2010-12-20;4781400;232784.9996447821;RJ;Rio de Janeiro
80560220;Empresa Comercial 324;2;2010-12-22;4711302;73513.8814499771;RJ;Rio de Janeiro
46998516;Empresa Comercial 325;2;2010-12-23;4711302;576799.4208195842;MG;Duque de Caxias
46481541;Empresa Comercial 326;2;2010-12-24;4781400;90485.56548656944;RJ;Rio de Janeiro
76385640;Empresa Comercial 327;2;2010-12-25;4781400;29457.016336404038;RJ;Rio de Janeiro
76880548;Empresa Comercial 328;2;2010-12-26;4781400;99094.57589693672;MG;Rio de Janeiro
88384476;Empresa Comercial 329;2;2010-12-27;4711302;175464.4914031054;RJ;Rio de Janeiro
52058334;Empresa Comercial 330;2;2010-12-28;4781400;272770.4202557794;RJ;Rio de Janeiro
59742523;Empresa Comercial 331;2;2010-12-29;4781400;97086.16884560155;RJ;Rio de Janeiro
49769056;Empresa Comercial 332;2;2010-12-30;5611201;140065.12688596267;RJ;Duque de Caxias
65174259;Empresa Comercial 333;2;2010-12-31;4781400;2583099.726297659;MG;Duque de Caxias
66688830;Empresa Comercial 334;2;2011-01-02;5611201;160733.38887960627;RJ;Duque de Caxias
53369428;Empresa Comercial 335;2;2011-01-03;5611201;645004.3926734632;MG;Niterói
24650271;Empresa Comercial 336;2;2011-01-04;5611201;12544.63263850888;MG;Rio de Janeiro
41725526;Empresa Comercial 337;2;2011-01-05;4711302;331433.40575835237;RJ;Rio de Janeiro
89348896;Empresa Comercial 338;2;2011-01-06;5611201;128927.2340276776;RJ;Niterói
28992383;Empresa Comercial 339;2;2011-01-07;4781400;48572.631127625355;RJ;Rio de Janeiro
80995266;Empresa Comercial 340;3;2011-01-08;4711302;469796.73485869303;RJ;Duque de Caxias
66877183;Empresa Comercial 341;2;2011-01-09;4711302;104059.69176893333;RJ;Duque de Caxias
94574185;Empresa Comercial 342;2;2011-01-10;4711302;65450.527672868;RJ;Niterói
11989173;Empresa Comercial 343;2;2011-01-11;4711302;35041.84767828917;RJ;Duque de Caxias
46635193;Empresa Comercial 344;2;2011-01-12;4711302;47046.836523178485;MG;Niterói
42474983;Empresa Comercial 345;2;2011-01-14;4711302;273328.6898463816;RJ;Duque de Caxias
43999533;Empresa Comercial 346;2;2011-01-15;4711302;147947.10115330823;RJ;Rio de Janeiro
24716695;Empresa Comercial 347;2;2011-01-16;5611201;371701.1548427181;SP;Duque de Caxias
73967150;Empresa Comercial 348;2;2011-01-17;4781400;44588.670313788476;RJ;Niterói
73981206;Empresa Comercial 349;2;2011-01-18;4781400;24369.20647322895;RJ;Rio de Janeiro
74785345;Empresa Comercial 350;2;2011-01-19;5611201;5915.92033018896;RJ;Niterói
27882750;Empresa Comercial 351;2;2011-01-20;5611201;111349.42856722059;RJ;Rio de Janeiro
88725274;Empresa Comercial 352;2;2011-01-21;4711302;962181.8083374135;RJ;Rio de Janeiro
70303849;Empresa Comercial 353;2;2011-01-22;4711302;183099.44541979374;RJ;Duque de Caxias
20192257;Empresa Comercial 354;2;2011-01-23;5611201;60310.95584064594;RJ;Duque de Caxias
53167705;Empresa Comercial 355;2;2011-01-25;4711302;319163.27788254025;MG;Rio de Janeiro
31130343;Empresa Comercial 356;2;2011-01-26;4781400;233298.05267369607;RJ;Duque de Caxias
50869792;Empresa Comercial 357;2;2011-01-27;4781400;7330.282259574535;RJ;Duque de Caxias
59913224;Empresa Comercial 358;2;2011-01-28;4711302;259626.05228087973;RJ;Niterói
74356138;Empresa Comercial 359;2;2011-01-29;4711302;58614.160633620406;RJ;Duque de Caxias
77607727;Empresa Comercial 360;2;2011-01-30;4711302;29320.226593199157;RJ;Rio de Janeiro
63007836;Empresa Comercial 361;2;2011-01-31;4781400;43491.64074385181;MG;Duque de Caxias
75541801;Empresa Comercial 362;4;2011-02-01;4711302;99830.33627231349;RJ;Rio de Janeiro
68114585;Empresa Comercial 363;2;2011-02-02;5611201;87973.33587565027;RJ;Rio de Janeiro
36658609;Empresa Comercial 364;2;2011-02-03;4711302;56138.65275771466;RJ;Niterói
86294551;Empresa Comercial 365;2;2011-02-04;5611201;33350.87502921563;RJ;Rio de Janeiro
40024204;Empresa Comercial 366;2;2011-02-06;4711302;220468.21702354754;RJ;Rio de Janeiro
92008891;Empresa Comercial 367;2;2011-02-07;4711302;697431.3899811204;RJ;Niterói
58715257;Empresa Comercial 368;2;2011-02-08;4781400;230620.92658908563;RJ;Rio de Janeiro
32268806;Empresa Comercial 369;2;2011-02-09;5611201;57633.1088411906;RJ;Niterói
16512440;Empresa Comercial 370;2;2011-02-10;5611201;47117.67957468659;RJ;Rio de Janeiro
22431395;Empresa Comercial 371;2;2011-02-11;5611201;41821.00418481828;RJ;Duque de Caxias
83208492;Empresa Comercial 372;2;2011-02-12;4781400;27048.097746739117;RJ;Niterói
39093907;Empresa Comercial 373;2;2011-02-13;5611201;6261016.399096683;MG;Niterói
46253447;Empresa Comercial 374;2;2011-02-14;4781400;144482.5442003964;RJ;Rio de Janeiro
72134783;Empresa Comercial 375;2;2011-02-15;4711302;188372.79656616665;SP;Niterói
72460303;Empresa Comercial 376;2;2011-02-17;4711302;176015.1934633261;RJ;Rio de Janeiro
93831437;Empresa Comercial 377;2;2011-02-18;5611201;56867.31121824844;RJ;Niterói
74447435;Empresa Comercial 378;2;2011-02-19;4711302;65141.27922872125;RJ;Niterói
59895282;Empresa Comercial 379;2;2011-02-20;4711302;176626.76632893822;RJ;Duque de Caxias
12503771;Empresa Comercial 380;2;2011-02-21;5611201;69490.02403162279;RJ;Rio de Janeiro
80286689;Empresa Comercial 381;2;2011-02-22;4711302;40857.252767242215;RJ;Duque de Caxias
10996161;Empresa Comercial 382;2;2011-02-23;5611201;75341.30582705849;SP;Niterói
14183839;Empresa Comercial 383;2;2011-02-24;5611201;52635.475780463035;RJ;Rio de Janeiro
77775190;Empresa Comercial 384;2;2011-02-25;4711302;18868.73656746628;RJ;Duque de Caxias
77758014;Empresa Comercial 385;2;2011-02-26;4711302;13545806.860996947;RJ;Niterói
30153173;Empresa Comercial 386;2;2011-02-27;4711302;292712.10932122375;SP;Duque de Caxias
77227698;Empresa Comercial 387;2;2011-03-01;4711302;42221.192380602755;SP;Niterói
58939582;Empresa Comercial 388;2;2011-03-02;4711302;15044.771374497626;RJ;Niterói
66224957;Empresa Comercial 389;2;2011-03-03;4781400;10319304.479163397;SP;Rio de Janeiro
32725756;Empresa Comercial 390;2;2011-03-04;4711302;40648.87661603463;RJ;Rio de Janeiro
81531065;Empresa Comercial 391;4;2011-03-05;4781400;79991.62864101402;RJ;Rio de Janeiro
11079600;Empresa Comercial 392;2;2011-03-06;5611201;14942.646979899064;RJ;Niterói
36191539;Empresa Comercial 393;2;2011-03-07;4711302;43479.76501770304;SP;Duque de Caxias
42576169;Empresa Comercial 394;4;2011-03-08;4711302;241184.67676248908;MG;Rio de Janeiro
53381573;Empresa Comercial 395;2;2011-03-09;4711302;249749.8034736796;MG;Rio de Janeiro
80612021;Empresa Comercial 396;2;2011-03-10;5611201;39805.8545210282;RJ;Rio de Janeiro
35050090;Empresa Comercial 397;2;2011-03-12;4781400;66401.50798660007;MG;Rio de Janeiro
18849851;Empresa Comercial 398;2;2011-03-13;4781400;26621.857858469626;RJ;Niterói
70779108;Empresa Comercial 399;2;2011-03-14;4711302;16560.123126358794;RJ;Duque de Caxias
76009351;Empresa Comercial 400;2;2011-03-15;4711302;732501.7627824263;RJ;Niterói
95871668;Empresa Comercial 401;2;2011-03-16;4711302;164890.09151217455;RJ;Niterói
94890726;Empresa Comercial 402;2;2011-03-17;4711302;122164.52537688409;RJ;Niterói
97753580;Empresa Comercial 403;2;2011-03-18;5611201;222543.994438418;RJ;Rio de Janeiro
39549535;Empresa Comercial 404;2;2011-03-19;4711302;279959.5742173361;MG;Duque de Caxias
10449395;Empresa Comercial 405;2;2011-03-20;5611201;251538.2442945565;RJ;Niterói
31921117;Empresa Comercial 406;2;2011-03-21;4711302;7501.662962136325;RJ;Niterói
50308782;Empresa Comercial 407;2;2011-03-22;4781400;36018.18646359189;MG;Niterói
61592034;Empresa Comercial 408;2;2011-03-24;4781400;164590.46195005305;RJ;Rio de Janeiro
63386038;Empresa Comercial 409;2;2011-03-25;4711302;75682.89865850903;RJ;Rio de Janeiro
67351079;Empresa Comercial 410;2;2011-03-26;4711302;611684.5281794876;RJ;Niterói
41530803;Empresa Comercial 411;2;2011-03-27;5611201;169225.0721026269;RJ;Rio de Janeiro
43266319;Empresa Comercial 412;2;2011-03-28;4711302;475417.8968049149;RJ;Duque de Caxias
40503180;Empresa Comercial 413;2;2011-03-29;4711302;38742.993494153234;RJ;Rio de Janeiro
13379569;Empresa Comercial 414;2;2011-03-30;4711302;304217.6710117301;SP;Niterói
80009467;Empresa Comercial 415;2;2011-03-31;4781400;63147.97188410193;RJ;Duque de Caxias
54910237;Empresa Comercial 416;2;2011-04-01;5611201;689385.704269174;RJ;Rio de Janeiro
52165906;Empresa Comercial 417;2;2011-04-02;4781400;30740.837742222728;RJ;Niterói
69855504;Empresa Comercial 418;2;2011-04-04;5611201;113955.90858418115;RJ;Duque de Caxias
99473854;Empresa Comercial 419;2;2011-04-05;4781400;241142.85850164003;RJ;Duque de Caxias
16319707;Empresa Comercial 420;2;2011-04-06;4711302;90014.84424393297;MG;Duque de Caxias
78532150;Empresa Comercial 421;2;2011-04-07;4781400;99690.47149948518;SP;Rio de Janeiro
13695961;Empresa Comercial 422;2;2011-04-08;4781400;649166.0640028393;RJ;Duque de Caxias
88911293;Empresa Comercial 423;2;2011-04-09;5611201;88088.19431075173;MG;Rio de Janeiro
46396424;Empresa Comercial 424;2;2011-04-10;5611201;143978.47347870094;RJ;Niterói
14294539;Empresa Comercial 425;2;2011-04-11;4781400;13412.500780665252;RJ;Rio de Janeiro
21609076;Empresa Comercial 426;2;2011-04-12;5611201;281973.6128405297;RJ;Rio de Janeiro
83204793;Empresa Comercial 427;2;2011-04-13;5611201;161690.24438826132;RJ;Niterói
48498937;Empresa Comercial 428;2;2011-04-15;5611201;82632.25131818562;SP;Rio de Janeiro
10803328;Empresa Comercial 429;2;2011-04-16;5611201;7445.254021461984;RJ;Rio de Janeiro
30840174;Empresa Comercial 430;2;2011-04-17;5611201;139351.50794122976;RJ;Niterói
11043233;Empresa Comercial 431;2;2011-04-18;4781400;6910.793194028298;SP;Duque de Caxias
87209213;Empresa Comercial 432;2;2011-04-19;5611201;5180.650825097569;MG;Niterói
10529525;Empresa Comercial 433;2;2011-04-20;4711302;148605.41474064768;SP;Duque de Caxias
26953831;Empresa Comercial 434;2;2011-04-21;4781400;36426.240483549824;RJ;Rio de Janeiro
66996736;Empresa Comercial 435;2;2011-04-22;4781400;36958.1088505213;RJ;Niterói
84583311;Empresa Comercial 436;4;2011-04-23;4781400;163882.01238555866;RJ;Duque de Caxias
81709884;Empresa Comercial 437;2;2011-04-24;5611201;13278.899575220375;RJ;Rio de Janeiro
92235366;Empresa Comercial 438;2;2011-04-25;4711302;61401.724701882704;MG;Rio de Janeiro
13699391;Empresa Comercial 439;2;2011-04-27;5611201;1463881.0174247334;MG;Rio de Janeiro
87183765;Empresa Comercial 440;2;2011-04-28;4781400;135188.0875979298;SP;Duque de Caxias
58487260;Empresa Comercial 441;2;2011-04-29;4781400;167602.22244019466;RJ;Duque de Caxias
67338102;Empresa Comercial 442;2;2011-04-30;4781400;196554.58193186432;SP;Duque de Caxias
80721474;Empresa Comercial 443;3;2011-05-01;4781400;49202.22005804439;MG;Rio de Janeiro
25192217;Empresa Comercial 444;2;2011-05-02;5611201;19022.985558713714;RJ;Duque de Caxias
62496015;Empresa Comercial 445;2;2011-05-03;4711302;17292.77358457342;RJ;Niterói
20292658;Empresa Comercial 446;2;2011-05-04;4711302;88308.49088203846;SP;Duque de Caxias
43698788;Empresa Comercial 447;2;2011-05-05;4781400;442384.10926884325;RJ;Duque de Caxias
71819576;Empresa Comercial 448;2;2011-05-06;4711302;41833.114240231684;MG;Rio de Janeiro
73362116;Empresa Comercial 449;2;2011-05-08;4781400;49506.72758859676;RJ;Niterói
11748014;Empresa Comercial 450;2;2011-05-09;4781400;20952.28422647103;SP;Niterói
50711152;Empresa Comercial 451;2;2011-05-10;4711302;144547.14329635567;SP;Niterói
60296557;Empresa Comercial 452;2;2011-05-11;4781400;175855.56397455328;RJ;Duque de Caxias
56216125;Empresa Comercial 453;2;2011-05-12;4711302;159474.02323071245;SP;Rio de Janeiro
79397491;Empresa Comercial 454;2;2011-05-13;4781400;301132.817814924;RJ;Duque de Caxias
91949124;Empresa Comercial 455;2;2011-05-14;4711302;104954.12445704085;RJ;Rio de Janeiro
33295179;Empresa Comercial 456;2;2011-05-15;4781400;26659.740565309632;RJ;Niterói
83706383;Empresa Comercial 457;2;2011-05-16;4711302;56247.92234958591;RJ;Duque de Caxias
27541337;Empresa Comercial 458;2;2011-05-17;4781400;167897.34560493063;SP;Rio de Janeiro
67399769;Empresa Comercial 459;2;2011-05-18;4781400;147446.87198870478;MG;Duque de Caxias
30279846;Empresa Comercial 460;2;2011-05-20;4781400;118573.87756760848;RJ;Rio de Janeiro
20970723;Empresa Comercial 461;2;2011-05-21;4711302;177311.19012791937;RJ;Niterói
82807712;Empresa Comercial 462;2;2011-05-22;5611201;157164.4621386738;RJ;Duque de Caxias
82193785;Empresa Comercial 463;2;2011-05-23;4781400;324704.85247032065;RJ;Niterói
60018037;Empresa Comercial 464;4;2011-05-24;4781400;137289.32975984388;MG;Duque de Caxias
53351876;Empresa Comercial 465;2;2011-05-25;4711302;231168.55933779696;RJ;Duque de Caxias
60166883;Empresa Comercial 466;2;2011-05-26;4781400;47893.964664708496;RJ;Rio de Janeiro
70361505;Empresa Comercial 467;2;2011-05-27;4781400;175065.63907204662;RJ;Rio de Janeiro
56787763;Empresa Comercial 468;2;2011-05-28;4781400;353715.58467698185;RJ;Rio de Janeiro
75732489;Empresa Comercial 469;2;2011-05-29;4781400;78098.67466802921;SP;Niterói
13693305;Empresa Comercial 470;2;2011-05-31;5611201;231509.61868200716;RJ;Niterói
23470137;Empresa Comercial 471;2;2011-06-01;5611201;198532.7445812816;RJ;Duque de Caxias
14466271;Empresa Comercial 472;2;2011-06-02;4781400;14205.722723825365;SP;Rio de Janeiro
64717184;Empresa Comercial 473;2;2011-06-03;4781400;6783236.837367137;SP;Niterói
44907127;Empresa Comercial 474;2;2011-06-04;4781400;25921.960067100954;SP;Duque de Caxias
20495300;Empresa Comercial 475;2;2011-06-05;5611201;518145.00196547725;MG;Niterói
38709379;Empresa Comercial 476;2;2011-06-06;5611201;255225.00358933592;MG;Duque de Caxias
44654999;Empresa Comercial 477;2;2011-06-07;4711302;22433.529308407164;RJ;Rio de Janeiro
37451727;Empresa Comercial 478;2;2011-06-08;4711302;24473.93936244125;RJ;Duque de Caxias
84815222;Empresa Comercial 479;2;2011-06-09;4781400;140385.48970011025;RJ;Duque de Caxias
38997889;Empresa Comercial 480;2;2011-06-10;4781400;68442.6286885922;SP;Rio de Janeiro
58978079;Empresa Comercial 481;2;2011-06-12;5611201;10329.4440555069;RJ;Rio de Janeiro
21726298;Empresa Comercial 482;3;2011-06-13;4781400;122015.55005832115;RJ;Duque de Caxias
94607827;Empresa Comercial 483;2;2011-06-14;4781400;78615.4885110522;RJ;Niterói
65723671;Empresa Comercial 484;2;2011-06-15;5611201;20983.600129215672;SP;Rio de Janeiro
99843595;Empresa Comercial 485;2;2011-06-16;5611201;247862.9404667856;RJ;Duque de Caxias
66564401;Empresa Comercial 486;2;2011-06-17;5611201;374901.1327217536;RJ;Rio de Janeiro
56673570;Empresa Comercial 487;2;2011-06-18;5611201;216953.62652871697;RJ;Rio de Janeiro
88547323;Empresa Comercial 488;2;2011-06-19;4711302;264252.061366381;SP;Niterói
25033888;Empresa Comercial 489;2;2011-06-20;5611201;41595.8267048202;RJ;Rio de Janeiro
99132960;Empresa Comercial 490;2;2011-06-21;5611201;50891.7648186924;RJ;Duque de Caxias
71704882;Empresa Comercial 491;2;2011-06-23;4781400;40079.02930070801;RJ;Duque de Caxias
44958762;Empresa Comercial 492;2;2011-06-24;4781400;11113297.914832417;RJ;Rio de Janeiro
27028708;Empresa Comercial 493;2;2011-06-25;4781400;448237.72919111117;RJ;Rio de Janeiro
14035851;Empresa Comercial 494;3;2011-06-26;4711302;194259.99582556257;RJ;Niterói
57685442;Empresa Comercial 495;2;2011-06-27;5611201;324884.2838867785;RJ;Niterói
44045504;Empresa Comercial 496;2;2011-06-28;5611201;157706.6203497061;SP;Niterói
92396202;Empresa Comercial 497;2;2011-06-29;4711302;78570.11491740821;RJ;Duque de Caxias
45610155;Empresa Comercial 498;2;2011-06-30;5611201;88206.5995817531;RJ;Niterói
39469068;Empresa Comercial 499;2;2011-07-01;4781400;16746.364414228454;SP;Duque de Caxias
40185054;Empresa Comercial 500;4;2011-07-02;4711302;9794.390023038115;SP;Niterói
19702701;Empresa Comercial 501;2;2011-07-04;5611201;183350.61161536584;RJ;Duque de Caxias
88262145;Empresa Comercial 502;2;2011-07-05;4711302;91552.53102241628;RJ;Rio de Janeiro
43127676;Empresa Comercial 503;2;2011-07-06;4711302;125516.33366840675;SP;Duque de Caxias
12976242;Empresa Comercial 504;2;2011-07-07;5611201;127351.89235266046;SP;Rio de Janeiro
47317456;Empresa Comercial 505;2;2011-07-08;4781400;53729.898365935245;RJ;Duque de Caxias
37812615;Empresa Comercial 506;2;2011-07-09;5611201;101908.77255394985;RJ;Duque de Caxias
54653148;Empresa Comercial 507;2;2011-07-10;5611201;100447.05239743477;RJ;Rio de Janeiro
14833177;Empresa Comercial 508;3;2011-07-11;4781400;78758.19712078637;RJ;Duque de Caxias
18454561;Empresa Comercial 509;2;2011-07-12;5611201;262783.642249319;RJ;Duque de Caxias
55932658;Empresa Comercial 510;2;2011-07-13;5611201;94993.34206597935;RJ;Niterói
12597480;Empresa Comercial 511;3;2011-07-14;5611201;143816.57074990406;RJ;Rio de Janeiro
33151417;Empresa Comercial 512;2;2011-07-16;4711302;343814.1148467233;RJ;Rio de Janeiro
49673332;Empresa Comercial 513;2;2011-07-17;4711302;306749.0682180968;RJ;Niterói
29699313;Empresa Comercial 514;2;2011-07-18;4711302;336668.0771327226;RJ;Niterói
26934380;Empresa Comercial 515;2;2011-07-19;5611201;52207.638400361844;RJ;Rio de Janeiro
20617244;Empresa Comercial 516;2;2011-07-20;4781400;10341.354646516986;RJ;Rio de Janeiro
44086263;Empresa Comercial 517;2;2011-07-21;4711302;50382.16316001762;SP;Rio de Janeiro
