cnpj_basico;nome_fantasia;situacao_cadastral;data_inicio_atividade;cnae_fiscal_principal;capital_social;uf;municipio
14294539;Empresa Comercial 425;2;2011-04-11;4781400;13412.500780665252;RJ;Rio de Janeiro
21609076;Empresa Comercial 426;2;2011-04-12;5611201;281973.6128405297;RJ;Rio de Janeiro
83204793;Empresa Comercial 427;2;2011-04-13;5611201;161690.24438826132;RJ;Niterói
10803328;Empresa Comercial 429;2;2011-04-16;5611201;7445.254021461984;RJ;Rio de Janeiro
30840174;Empresa Comercial 430;2;2011-04-17;5611201;139351.50794122976;RJ;Niterói
26953831;Empresa Comercial 434;2;2011-04-21;4781400;36426.240483549824;RJ;Rio de Janeiro
66996736;Empresa Comercial 435;2;2011-04-22;4781400;36958.1088505213;RJ;Niterói
81709884;Empresa Comercial 437;2;2011-04-24;5611201;13278.899575220375;RJ;Rio de Janeiro
58487260;Empresa Comercial 441;2;2011-04-29;4781400;167602.22244019466;RJ;Duque de Caxias
25192217;Empresa Comercial 444;2;2011-05-02;5611201;19022.985558713717;RJ;Duque de Caxias
62496015;Empresa Comercial 445;2;2011-05-03;4711302;17292.77358457342;RJ;Niterói
43698788;Empresa Comercial 447;2;2011-05-05;4781400;442384.10926884325;RJ;Duque de Caxias
73362116;Empresa Comercial 449;2;2011-05-08;4781400;49506.72758859676;RJ;Niterói
60296557;Empresa Comercial 452;2;2011-05-11;4781400;175855.56397455328;RJ;Duque de Caxias
79397491;Empresa Comercial 454;2;2011-05-13;4781400;301132.817814924;RJ;Duque de Caxias
91949124;Empresa Comercial 455;2;2011-05-14;4711302;104954.12445704085;RJ;Rio de Janeiro
33295179;Empresa Comercial 456;2;2011-05-15;4781400;26659.740565309632;RJ;Niterói
83706383;Empresa Comercial 457;2;2011-05-16;4711302;56247.92234958591;RJ;Duque de Caxias
30279846;Empresa Comercial 460;2;2011-05-20;4781400;118573.87756760848;RJ;Rio de Janeiro
20970723;Empresa Comercial 461;2;2011-05-21;4711302;177311.19012791937;RJ;Niterói
82807712;Empresa Comercial 462;2;2011-05-22;5611201;157164.4621386738;RJ;Duque de Caxias
82193785;Empresa Comercial 463;2;2011-05-23;4781400;324704.85247032065;RJ;Niterói
53351876;Empresa Comercial 465;2;2011-05-25;4711302;231168.55933779696;RJ;Duque de Caxias
60166883;Empresa Comercial 466;2;2011-05-26;4781400;47893.964664708496;RJ;Rio de Janeiro
70361505;Empresa Comercial 467;2;2011-05-27;4781400;175065.63907204662;RJ;Rio de Janeiro
56787763;Empresa Comercial 468;2;2011-05-28;4781400;353715.58467698185;RJ;Rio de Janeiro
13693305;Empresa Comercial 470;2;2011-05-31;5611201;231509.6186820072;RJ;Niterói
23470137;Empresa Comercial 471;2;2011-06-01;5611201;198532.7445812816;RJ;Duque de Caxias
44654999;Empresa Comercial 477;2;2011-06-07;4711302;22433.529308407164;RJ;Rio de Janeiro
37451727;Empresa Comercial 478;2;2011-06-08;4711302;24473.93936244125;RJ;Duque de Caxias
84815222;Empresa Comercial 479;2;2011-06-09;4781400;140385.48970011025;RJ;Duque de Caxias
58978079;Empresa Comercial 481;2;2011-06-12;5611201;10329.4440555069;RJ;Rio de Janeiro
94607827;Empresa Comercial 483;2;2011-06-14;4781400;78615.4885110522;RJ;Niterói
99843595;Empresa Comercial 485;2;2011-06-16;5611201;247862.9404667856;RJ;Duque de Caxias
66564401;Empresa Comercial 486;2;2011-06-17;5611201;374901.1327217536;RJ;Rio de Janeiro
56673570;Empresa Comercial 487;2;2011-06-18;5611201;216953.62652871697;RJ;Rio de Janeiro
25033888;Empresa Comercial 489;2;2011-06-20;5611201;41595.8267048202;RJ;Rio de Janeiro
99132960;Empresa Comercial 490;2;2011-06-21;5611201;50891.7648186924;RJ;Duque de Caxias
71704882;Empresa Comercial 491;2;2011-06-23;4781400;40079.02930070801;RJ;Duque de Caxias
44958762;Empresa Comercial 492;2;2011-06-24;4781400;11113297.914832417;RJ;Rio de Janeiro
27028708;Empresa Comercial 493;2;2011-06-25;4781400;448237.7291911112;RJ;Rio de Janeiro
57685442;Empresa Comercial 495;2;2011-06-27;5611201;324884.2838867785;RJ;Niterói
92396202;Empresa Comercial 497;2;2011-06-29;4711302;78570.11491740821;RJ;Duque de Caxias
45610155;Empresa Comercial 498;2;2011-06-30;5611201;88206.5995817531;RJ;Niterói
19702701;Empresa Comercial 501;2;2011-07-04;5611201;183350.61161536584;RJ;Duque de Caxias
88262145;Empresa Comercial 502;2;2011-07-05;4711302;91552.53102241628;RJ;Rio de Janeiro
47317456;Empresa Comercial 505;2;2011-07-08;4781400;53729.898365935245;RJ;Duque de Caxias
37812615;Empresa Comercial 506;2;2011-07-09;5611201;101908.77255394984;RJ;Duque de Caxias
54653148;Empresa Comercial 507;2;2011-07-10;5611201;100447.05239743476;RJ;Rio de Janeiro
18454561;Empresa Comercial 509;2;2011-07-12;5611201;262783.642249319;RJ;Duque de Caxias
55932658;Empresa Comercial 510;2;2011-07-13;5611201;94993.34206597936;RJ;Niterói
33151417;Empresa Comercial 512;2;2011-07-16;4711302;343814.1148467233;RJ;Rio de Janeiro
49673332;Empresa Comercial 513;2;2011-07-17;4711302;306749.0682180968;RJ;Niterói
29699313;Empresa Comercial 514;2;2011-07-18;4711302;336668.0771327226;RJ;Niterói
26934380;Empresa Comercial 515;2;2011-07-19;5611201;52207.63840036184;RJ;Rio de Janeiro
20617244;Empresa Comercial 516;2;2011-07-20;4781400;10341.354646516986;RJ;Rio de Janeiro
80098339;Empresa Comercial 518;2;2011-07-22;4781400;54006.54850817285;RJ;Niterói
13369720;Empresa Comercial 520;2;2011-07-24;4711302;162149.12619377114;RJ;Duque de Caxias
81819939;Empresa Comercial 521;2;2011-07-25;5611201;17785.318438254923;RJ;Niterói
83963364;Empresa Comercial 522;2;2011-07-27;4781400;26819.532666703533;RJ;Duque de Caxias
35856919;Empresa Comercial 524;2;2011-07-29;4711302;154308.9175091417;RJ;Niterói
67658082;Empresa Comercial 525;2;2011-07-30;4711302;204438.35527361484;RJ;Niterói
65395426;Empresa Comercial 526;2;2011-07-31;4711302;299535.8884434097;RJ;Niterói
10070640;Empresa Comercial 529;2;2011-08-03;5611201;60610.100518488165;RJ;Niterói
87498463;Empresa Comercial 530;2;2011-08-04;4711302;46229.26685876836;RJ;Duque de Caxias
72976036;Empresa Comercial 531;2;2011-08-05;4781400;71653.08823901141;RJ;Duque de Caxias
95241611;Empresa Comercial 532;2;2011-08-06;4711302;374175.77764395287;RJ;Rio de Janeiro
50260456;Empresa Comercial 536;2;2011-08-11;4711302;9392.373673276565;RJ;Niterói
21720477;Empresa Comercial 537;2;2011-08-12;4711302;14952.30153185688;RJ;Niterói
23217648;Empresa Comercial 538;2;2011-08-13;4711302;120803.57041838122;RJ;Rio de Janeiro
32558781;Empresa Comercial 539;2;2011-08-14;5611201;195297.51883504973;RJ;Rio de Janeiro
69946863;Empresa Comercial 540;2;2011-08-15;5611201;41373.90560669852;RJ;Duque de Caxias
72784216;Empresa Comercial 541;2;2011-08-16;4781400;196971.3417158672;RJ;Rio de Janeiro
42425301;Empresa Comercial 542;2;2011-08-17;4781400;254636.2147135345;RJ;Rio de Janeiro
80373772;Empresa Comercial 543;2;2011-08-19;4781400;84628.09846322316;RJ;Rio de Janeiro
36778642;Empresa Comercial 545;2;2011-08-21;5611201;82634.72981126486;RJ;Niterói
70995760;Empresa Comercial 546;2;2011-08-22;5611201;175143.98571251353;RJ;Duque de Caxias
56547339;Empresa Comercial 547;2;2011-08-23;4781400;221586.64567270927;RJ;Rio de Janeiro
24573458;Empresa Comercial 548;2;2011-08-24;5611201;727877.4259446923;RJ;Rio de Janeiro
92896667;Empresa Comercial 551;2;2011-08-27;4711302;32159.96241573378;RJ;Duque de Caxias
98132318;Empresa Comercial 553;2;2011-08-29;4711302;182329.25198885755;RJ;Niterói
69145779;Empresa Comercial 555;2;2011-09-01;4711302;80281.10923764434;RJ;Niterói
56977874;Empresa Comercial 556;2;2011-09-02;4711302;34739.18866000513;RJ;Niterói
39365614;Empresa Comercial 557;2;2011-09-03;4711302;55341.78589219891;RJ;Duque de Caxias
57010676;Empresa Comercial 559;2;2011-09-05;4781400;56511.00283163256;RJ;Niterói
47327243;Empresa Comercial 561;2;2011-09-07;5611201;204762.1134280669;RJ;Niterói
79872506;Empresa Comercial 563;2;2011-09-09;5611201;121228.61305325969;RJ;Duque de Caxias
47342772;Empresa Comercial 565;2;2011-09-12;5611201;51433.59732869947;RJ;Duque de Caxias
54362902;Empresa Comercial 566;2;2011-09-13;4781400;143683.03275060607;RJ;Duque de Caxias
94673574;Empresa Comercial 569;2;2011-09-16;5611201;93547.88159724504;RJ;Duque de Caxias
33614649;Empresa Comercial 570;2;2011-09-17;5611201;68829.81376900364;RJ;Duque de Caxias
88507230;Empresa Comercial 571;2;2011-09-18;4781400;276113.89834288665;RJ;Duque de Caxias
27310852;Empresa Comercial 572;2;2011-09-19;4711302;218099.30755786636;RJ;Niterói
88535842;Empresa Comercial 573;2;2011-09-20;4781400;63126.50446034815;RJ;Rio de Janeiro
64564054;Empresa Comercial 574;2;2011-09-22;4781400;21308.12234578793;RJ;Niterói
72989020;Empresa Comercial 575;2;2011-09-23;4711302;16177.427198615133;RJ;Rio de Janeiro
87273675;Empresa Comercial 578;2;2011-09-26;4711302;12956.672839335331;RJ;Duque de Caxias
12276360;Empresa Comercial 579;2;2011-09-27;4781400;66630.50010595126;RJ;Niterói
59437769;Empresa Comercial 580;2;2011-09-28;4711302;214876.36687230095;RJ;Niterói
41665404;Empresa Comercial 581;2;2011-09-29;5611201;57294.99752505168;RJ;Duque de Caxias
95218477;Empresa Comercial 582;2;2011-09-30;4781400;221149.38307525276;RJ;Duque de Caxias
67849484;Empresa Comercial 583;2;2011-10-01;5611201;210248.7403238276;RJ;Rio de Janeiro
26434343;Empresa Comercial 584;2;2011-10-02;4781400;47320.05052807374;RJ;Rio de Janeiro
90497273;Empresa Comercial 588;2;2011-10-07;4711302;40438.20996818674;RJ;Rio de Janeiro
90954884;Empresa Comercial 589;2;2011-10-08;5611201;115493.03004537158;RJ;Duque de Caxias
72182821;Empresa Comercial 591;2;2011-10-10;4781400;158088.07725765466;RJ;Duque de Caxias
33020885;Empresa Comercial 595;2;2011-10-15;4781400;139300.07937934768;RJ;Duque de Caxias
11286643;Empresa Comercial 596;2;2011-10-16;5611201;203674.9598526346;RJ;Duque de Caxias
51869822;Empresa Comercial 598;2;2011-10-18;4711302;257288.36761584843;RJ;Rio de Janeiro
16200646;Empresa Comercial 599;2;2011-10-19;5611201;197104.09396651943;RJ;Rio de Janeiro
84092760;Empresa Comercial 600;2;2011-10-20;4781400;148205.36845926914;RJ;Rio de Janeiro
24509187;Empresa Comercial 601;2;2011-10-21;4781400;29517.813389689996;RJ;Niterói
15409861;Empresa Comercial 603;2;2011-10-23;4781400;417109.7079989676;RJ;Rio de Janeiro
22831595;Empresa Comercial 606;2;2011-10-27;4781400;49940.67787520121;RJ;Niterói
85524262;Empresa Comercial 607;2;2011-10-28;4711302;215682.991227728;RJ;Duque de Caxias
10448345;Empresa Comercial 609;2;2011-10-30;5611201;27777.89445506386;RJ;Niterói
25814828;Empresa Comercial 612;2;2011-11-02;4711302;244373.91546815765;RJ;Duque de Caxias
48538877;Empresa Comercial 614;2;2011-11-04;4711302;64685.33289821472;RJ;Niterói
83851335;Empresa Comercial 615;2;2011-11-05;4781400;30838.91975997791;RJ;Duque de Caxias
90558427;Empresa Comercial 618;2;2011-11-09;4711302;124919.68573058632;RJ;Niterói
48503931;Empresa Comercial 619;2;2011-11-10;4781400;24530.89718819576;RJ;Niterói
29164528;Empresa Comercial 620;2;2011-11-11;4781400;22935.4585739958;RJ;Duque de Caxias
97580056;Empresa Comercial 621;2;2011-11-12;4781400;16258.74099532615;RJ;Duque de Caxias
30812709;Empresa Comercial 622;2;2011-11-13;4711302;209250.41718328372;RJ;Duque de Caxias
99589817;Empresa Comercial 623;2;2011-11-14;4711302;191657.81845266093;RJ;Rio de Janeiro
62203051;Empresa Comercial 624;2;2011-11-15;5611201;14031.145482479373;RJ;Rio de Janeiro
14848287;Empresa Comercial 626;2;2011-11-17;4781400;18271.60214421329;RJ;Duque de Caxias
61152700;Empresa Comercial 627;2;2011-11-19;5611201;356114.3547581557;RJ;Niterói
88998740;Empresa Comercial 631;2;2011-11-23;4711302;255261.21914134227;RJ;Duque de Caxias
65257851;Empresa Comercial 632;2;2011-11-24;4781400;269509.5455294741;RJ;Rio de Janeiro
58518372;Empresa Comercial 633;2;2011-11-25;4711302;6574681.627860515;RJ;Duque de Caxias
22842659;Empresa Comercial 634;2;2011-11-26;4781400;59805.2933205342;RJ;Niterói
43978002;Empresa Comercial 635;2;2011-11-27;4781400;41846.55280790205;RJ;Rio de Janeiro
12373139;Empresa Comercial 636;2;2011-11-28;4781400;64446.08046206426;RJ;Rio de Janeiro
65553464;Empresa Comercial 637;2;2011-11-30;5611201;153529.1170488852;RJ;Duque de Caxias
52801198;Empresa Comercial 638;2;2011-12-01;4781400;33430.30351915203;RJ;Rio de Janeiro
28892008;Empresa Comercial 639;2;2011-12-02;4711302;49890.38913459356;RJ;Rio de Janeiro
45427853;Empresa Comercial 640;2;2011-12-03;5611201;99683.9299903961;RJ;Duque de Caxias
66882318;Empresa Comercial 641;2;2011-12-04;4711302;44800.069587638005;RJ;Rio de Janeiro
83190814;Empresa Comercial 642;2;2011-12-05;4781400;138244.31846598996;RJ;Niterói
20986868;Empresa Comercial 643;2;2011-12-06;4711302;389935.7837083864;RJ;Duque de Caxias
50480309;Empresa Comercial 644;2;2011-12-07;5611201;211802.13202570585;RJ;Niterói
49521538;Empresa Comercial 645;2;2011-12-08;5611201;169683.85854558035;RJ;Niterói
70972984;Empresa Comercial 647;2;2011-12-10;4711302;105399.33790782045;RJ;Niterói
65454431;Empresa Comercial 649;2;2011-12-13;5611201;342656.1734862584;RJ;Rio de Janeiro
75557447;Empresa Comercial 650;2;2011-12-14;4781400;47859.79667100804;RJ;Duque de Caxias
87982667;Empresa Comercial 652;2;2011-12-16;4781400;212953.2619817027;RJ;Niterói
65860631;Empresa Comercial 653;2;2011-12-17;5611201;33967.74100097512;RJ;Niterói
67681017;Empresa Comercial 654;2;2011-12-18;4711302;74757.42805983749;RJ;Duque de Caxias
66987271;Empresa Comercial 656;2;2011-12-20;5611201;27112.89789774197;RJ;Duque de Caxias
51241273;Empresa Comercial 657;2;2011-12-21;4711302;33529.52637862488;RJ;Duque de Caxias
55718843;Empresa Comercial 658;2;2011-12-23;4781400;13391.95141750464;RJ;Niterói
78452891;Empresa Comercial 659;2;2011-12-24;5611201;165353.78077181763;RJ;Duque de Caxias
75432283;Empresa Comercial 660;2;2011-12-25;5611201;277107.9359498168;RJ;Rio de Janeiro
34244264;Empresa Comercial 662;2;2011-12-27;5611201;316408.86235941586;RJ;Rio de Janeiro
52734307;Empresa Comercial 663;2;2011-12-28;4711302;40995.12527603139;RJ;Duque de Caxias
84993343;Empresa Comercial 664;2;2011-12-29;4711302;64043.17410895693;RJ;Rio de Janeiro
77606426;Empresa Comercial 665;2;2011-12-30;5611201;29507.953434273437;RJ;Duque de Caxias
14578238;Empresa Comercial 667;2;2012-01-01;4781400;86675.3536082131;RJ;Niterói
30814992;Empresa Comercial 668;2;2012-01-03;4781400;147509.45247444487;RJ;Rio de Janeiro
31288948;Empresa Comercial 669;2;2012-01-04;4711302;220117.9390461819;RJ;Niterói
48791628;Empresa Comercial 671;2;2012-01-06;4711302;153180.23726794956;RJ;Rio de Janeiro
45154828;Empresa Comercial 673;2;2012-01-08;5611201;58300.87039532019;RJ;Niterói
23021573;Empresa Comercial 677;2;2012-01-12;4711302;34499.50947868293;RJ;Duque de Caxias
62827729;Empresa Comercial 678;2;2012-01-13;4711302;75776.15183258896;RJ;Niterói
94461358;Empresa Comercial 682;2;2012-01-18;4781400;392404.56717646366;RJ;Duque de Caxias
65519128;Empresa Comercial 683;2;2012-01-19;4711302;220523.72568047972;RJ;Rio de Janeiro
96966281;Empresa Comercial 685;2;2012-01-21;4781400;175943.752225303;RJ;Rio de Janeiro
17136029;Empresa Comercial 686;2;2012-01-22;5611201;346366.1679738863;RJ;Niterói
97350522;Empresa Comercial 687;2;2012-01-23;4781400;26957.612622796376;RJ;Duque de Caxias
69994988;Empresa Comercial 688;2;2012-01-24;5611201;2411346.9785447675;RJ;Niterói
46869124;Empresa Comercial 689;2;2012-01-26;4781400;122362.75636373028;RJ;Duque de Caxias
31496823;Empresa Comercial 690;2;2012-01-27;4711302;245675.29565334157;RJ;Niterói
59907857;Empresa Comercial 692;2;2012-01-29;5611201;625445.2381878701;RJ;Duque de Caxias
81021806;Empresa Comercial 694;2;2012-01-31;5611201;71762.97213270229;RJ;Rio de Janeiro
11635156;Empresa Comercial 696;2;2012-02-02;4781400;33738.86722868764;RJ;Rio de Janeiro
35301054;Empresa Comercial 697;2;2012-02-03;5611201;240225.61697999327;RJ;Rio de Janeiro
81572282;Empresa Comercial 700;2;2012-02-07;4781400;461803.606401498;RJ;Rio de Janeiro
38267184;Empresa Comercial 701;2;2012-02-08;4781400;265418.3048428681;RJ;Rio de Janeiro
14345760;Empresa Comercial 702;2;2012-02-09;5611201;103392.48682758358;RJ;Duque de Caxias
33930984;Empresa Comercial 703;2;2012-02-10;4781400;173140.73073617983;RJ;Rio de Janeiro
65229238;Empresa Comercial 707;2;2012-02-14;4781400;183739.1972661168;RJ;Niterói
28100699;Empresa Comercial 708;2;2012-02-15;4711302;13140.655015773023;RJ;Rio de Janeiro
23298372;Empresa Comercial 710;2;2012-02-18;4711302;266399.91362109873;RJ;Rio de Janeiro
39702914;Empresa Comercial 711;2;2012-02-19;4711302;45589.78207028903;RJ;Niterói
41657524;Empresa Comercial 713;2;2012-02-21;5611201;103467.44099193192;RJ;Niterói
41206052;Empresa Comercial 714;2;2012-02-22;5611201;141197.39111718527;RJ;Duque de Caxias
35329097;Empresa Comercial 716;2;2012-02-24;4781400;139652.1475986959;RJ;Rio de Janeiro
22243026;Empresa Comercial 717;2;2012-02-25;5611201;58027.79096880313;RJ;Rio de Janeiro
66024141;Empresa Comercial 718;2;2012-02-26;5611201;13563.465187765;RJ;Niterói
85356616;Empresa Comercial 719;2;2012-02-27;4781400;5379.612421795026;RJ;Niterói
27864557;Empresa Comercial 720;2;2012-02-28;4781400;20996.04311888448;RJ;Rio de Janeiro
16195200;Empresa Comercial 721;2;2012-03-01;4711302;240713.482321426;RJ;Niterói
81086130;Empresa Comercial 722;2;2012-03-02;4781400;493297.1800031459;RJ;Niterói
94729603;Empresa Comercial 724;2;2012-03-04;5611201;112826.36002477718;RJ;Duque de Caxias
23832640;Empresa Comercial 726;2;2012-03-06;4711302;125120.333221011;RJ;Rio de Janeiro
40061031;Empresa Comercial 728;2;2012-03-08;5611201;146709.06007317468;RJ;Rio de Janeiro
77201057;Empresa Comercial 729;2;2012-03-09;5611201;411039.6262297641;RJ;Rio de Janeiro
90197726;Empresa Comercial 731;2;2012-03-12;5611201;221947.2450699931;RJ;Niterói
95072967;Empresa Comercial 732;2;2012-03-13;4781400;8567.451468985584;RJ;Duque de Caxias
75812633;Empresa Comercial 733;2;2012-03-14;5611201;75619.92980103793;RJ;Rio de Janeiro
97220897;Empresa Comercial 734;2;2012-03-15;4711302;22606.278521899123;RJ;Duque de Caxias
42043445;Empresa Comercial 735;2;2012-03-16;4711302;70189.78371352464;RJ;Duque de Caxias
91052418;Empresa Comercial 736;2;2012-03-17;4781400;33590.00488674414;RJ;Duque de Caxias
46213003;Empresa Comercial 738;2;2012-03-19;5611201;86069.78696370161;RJ;Rio de Janeiro
26689088;Empresa Comercial 739;2;2012-03-20;5611201;58627.96427187165;RJ;Rio de Janeiro
98720437;Empresa Comercial 740;2;2012-03-21;5611201;8266924.379909421;RJ;Rio de Janeiro
17102173;Empresa Comercial 741;2;2012-03-23;4781400;381722.18940726994;RJ;Duque de Caxias
55388538;Empresa Comercial 742;2;2012-03-24;5611201;81772.76098808991;RJ;Niterói
32064334;Empresa Comercial 746;2;2012-03-28;4711302;132168.6004141969;RJ;Duque de Caxias
71681549;Empresa Comercial 748;2;2012-03-30;4711302;29313.74515119022;RJ;Duque de Caxias
58840101;Empresa Comercial 750;2;2012-04-01;5611201;53961.7726207829;RJ;Rio de Janeiro
72468859;Empresa Comercial 751;2;2012-04-02;5611201;435135.5009532754;RJ;Niterói
60305761;Empresa Comercial 752;2;2012-04-04;4781400;328215.44931633124;RJ;Rio de Janeiro
39367077;Empresa Comercial 753;2;2012-04-05;4711302;18144.878687529635;RJ;Rio de Janeiro
42843745;Empresa Comercial 757;2;2012-04-09;4711302;15957519.2499394;RJ;Niterói
29350835;Empresa Comercial 758;2;2012-04-10;4781400;5873111.968325197;RJ;Duque de Caxias
79562616;Empresa Comercial 759;2;2012-04-11;4711302;66018.33860330854;RJ;Niterói
67597408;Empresa Comercial 761;2;2012-04-13;4781400;246659.52951007956;RJ;Niterói
28130254;Empresa Comercial 763;2;2012-04-16;5611201;99685.2264687846;RJ;Rio de Janeiro
81766557;Empresa Comercial 764;2;2012-04-17;5611201;41786.20425566608;RJ;Niterói
53558992;Empresa Comercial 766;2;2012-04-19;5611201;487245.3701590367;RJ;Niterói
61628164;Empresa Comercial 767;2;2012-04-20;4711302;115123.48439724634;RJ;Niterói
75377052;Empresa Comercial 768;2;2012-04-21;5611201;81798.76582873848;RJ;Rio de Janeiro
91251088;Empresa Comercial 770;2;2012-04-23;5611201;231431.08539691972;RJ;Duque de Caxias
45409403;Empresa Comercial 771;2;2012-04-24;4781400;67352.07693382536;RJ;Duque de Caxias
26045907;Empresa Comercial 772;2;2012-04-25;4781400;34531.1421500615;RJ;Rio de Janeiro
72754884;Empresa Comercial 773;2;2012-04-27;5611201;136898.42583268572;RJ;Niterói
58458273;Empresa Comercial 774;2;2012-04-28;5611201;169135.1295434699;RJ;Duque de Caxias
25734209;Empresa Comercial 775;2;2012-04-29;4711302;192093.64663068383;RJ;Niterói
83658410;Empresa Comercial 778;2;2012-05-02;4711302;16751.79300339396;RJ;Rio de Janeiro
