cnpj_basico;nome_fantasia;situacao_cadastral;data_inicio_atividade;cnae_fiscal_principal;capital_social;uf;municipio;arrecadacao_media_setor;capital_medio_setor;feature_desvio_capital;feature_idade_anos;score_risco_fiscal;classificacao_risco
28246135;Empresa Comercial 3923;2;2021-10-08;4711302;757366.0407420987;RJ;Duque de Caxias;500000;2000000;0.3786830203710493;4.687200547570157;38.344453100023046;Médio
69963387;Empresa Comercial 1701;2;2015-02-07;5611201;507360.4653626981;RJ;Duque de Caxias;45000;90000;5.637338504029978;11.353867214236825;38.29943739878087;Médio
74711285;Empresa Comercial 4302;2;2022-11-28;4781400;552107.4690517146;RJ;Niterói;80000;150000;3.680716460344765;3.5482546201232035;38.287266620529216;Médio
72468859;Empresa Comercial 751;2;2012-04-02;5611201;435135.5009532754;RJ;Niterói;45000;90000;4.834838899480838;14.203969883641342;38.05515550667241;Médio
87952170;Empresa Comercial 4910;2;2024-09-24;5611201;306234.6866138526;RJ;Duque de Caxias;45000;90000;3.402607629042807;1.7248459958932238;38.02725845420255;Médio
67975251;Empresa Comercial 891;2;2012-09-03;5611201;439724.5384877976;RJ;Duque de Caxias;45000;90000;4.8858282054199735;13.782340862422998;37.922011404179464;Médio
89688895;Empresa Comercial 318;2;2010-12-15;4781400;541558.2895163706;RJ;Duque de Caxias;80000;150000;3.610388596775804;15.501711156741958;37.78809605467678;Médio
29215280;Empresa Comercial 4717;2;2024-02-25;5611201;359446.7347850476;RJ;Niterói;45000;90000;3.993852608722751;2.305270362765229;37.476011158327246;Médio
15345854;Empresa Comercial 979;2;2012-12-08;5611201;456020.1113831858;RJ;Rio de Janeiro;45000;90000;5.066890126479842;13.519507186858316;37.10151744946817;Médio
13331068;Empresa Comercial 136;2;2010-05-30;4711302;572068.5695317003;RJ;Rio de Janeiro;500000;2000000;0.2860342847658502;16.046543463381244;37.01827576325879;Médio
55545724;Empresa Comercial 2242;2;2016-09-22;4781400;663457.7149040577;RJ;Niterói;80000;150000;4.423051432693718;9.730321697467488;36.952080124658835;Médio
38688729;Empresa Comercial 1045;2;2013-02-19;5611201;463789.9045581349;RJ;Niterói;45000;90000;5.153221161757054;13.319644079397673;36.84204996021473;Médio
83701774;Empresa Comercial 2023;2;2016-01-26;4781400;644894.728878885;RJ;Duque de Caxias;80000;150000;4.2992981925259;10.387405886379192;36.59704770914837;Médio
46213515;Empresa Comercial 2481;2;2017-06-11;4781400;640460.3456658239;RJ;Rio de Janeiro;80000;150000;4.269735637772159;9.013004791238878;36.59588943728293;Médio
90514152;Empresa Comercial 4984;2;2024-12-14;4711302;376875.3378469669;RJ;Duque de Caxias;500000;2000000;0.1884376689234834;1.5030800821355237;36.57846011199118;Médio
68835615;Empresa Comercial 2686;2;2018-01-22;5611201;474307.9620947663;RJ;Duque de Caxias;45000;90000;5.270088467719626;8.396988364134154;36.51377766372613;Médio
67351079;Empresa Comercial 410;2;2011-03-26;4711302;611684.5281794876;RJ;Niterói;500000;2000000;0.3058422640897438;15.225188227241617;36.35510773813512;Médio
59898558;Empresa Comercial 4963;2;2024-11-21;5611201;195817.09134220504;RJ;Rio de Janeiro;45000;90000;2.1757454593578336;1.566050650239562;36.20722384635795;Médio
44761183;Empresa Comercial 3383;2;2020-02-25;5611201;465482.8501890843;RJ;Rio de Janeiro;45000;90000;5.172031668767604;6.30527036276523;36.14180988093983;Médio
36098641;Empresa Comercial 1757;2;2015-04-10;4781400;635053.2716635736;RJ;Rio de Janeiro;80000;150000;4.233688477757157;11.184120465434631;36.139859049048304;Médio
72359944;Empresa Comercial 4804;2;2024-05-31;5611201;302717.0900783764;RJ;Rio de Janeiro;45000;90000;3.3635232230930714;2.0424366872005475;36.01608655043268;Médio
88369648;Empresa Comercial 3079;2;2019-03-29;5611201;458926.987817437;RJ;Rio de Janeiro;45000;90000;5.099188753527078;7.216974674880219;35.42869060339547;Médio
12322523;Empresa Comercial 2265;2;2016-10-18;5611201;460665.80857054907;RJ;Rio de Janeiro;45000;90000;5.118508984117212;9.659137577002053;35.34599665279915;Médio
80972908;Empresa Comercial 4177;2;2022-07-14;5611201;399187.2521160694;RJ;Niterói;45000;90000;4.4354139124007705;3.923340177960301;35.27459665439753;Médio
89243800;Empresa Comercial 4612;2;2023-11-02;4711302;550202.1557162178;RJ;Niterói;500000;2000000;0.2751010778581089;2.620123203285421;35.1462052992814;Médio
76556571;Empresa Comercial 4966;2;2024-11-24;5611201;172973.4367398503;RJ;Duque de Caxias;45000;90000;1.9219270748872253;1.5578370978781657;35.139131809237476;Médio
79056102;Empresa Comercial 3899;2;2021-09-12;5611201;421580.2147679663;RJ;Niterói;45000;90000;4.684224608532959;4.758384668035592;35.13705985176656;Médio
81433524;Empresa Comercial 4115;2;2022-05-07;4781400;520155.6954212345;RJ;Niterói;80000;150000;3.4677046361415638;4.1095140314852845;34.845866457060616;Médio
50435721;Empresa Comercial 924;2;2012-10-09;4781400;572036.7969753003;RJ;Duque de Caxias;80000;150000;3.813578646502002;13.683778234086242;34.72866538328551;Médio
12382865;Empresa Comercial 4815;2;2024-06-12;4711302;462895.8694014793;RJ;Duque de Caxias;500000;2000000;0.2314479347007396;2.0095824777549622;34.69975689947877;Médio
16737320;Empresa Comercial 1685;2;2015-01-21;4711302;816227.4778585405;RJ;Duque de Caxias;500000;2000000;0.4081137389292702;11.40041067761807;34.67106450605958;Médio
77201057;Empresa Comercial 729;2;2012-03-09;5611201;411039.6262297641;RJ;Rio de Janeiro;45000;90000;4.567106958108489;14.269678302532512;34.645059792284236;Médio
34843035;Empresa Comercial 4991;2;2024-12-22;4781400;242303.4738603726;RJ;Niterói;80000;150000;1.615356492402484;1.4811772758384667;34.39578669448111;Médio
70998837;Empresa Comercial 4572;2;2023-09-20;5611201;351648.5178945527;RJ;Niterói;45000;90000;3.907205754383919;2.737850787132101;34.39308537501737;Médio
36912512;Empresa Comercial 3046;2;2019-02-20;4781400;604387.565099997;RJ;Niterói;80000;150000;4.02925043399998;7.318275154004107;34.16943007275074;Médio
87707325;Empresa Comercial 4524;2;2023-07-29;4781400;455692.4452595096;RJ;Duque de Caxias;80000;150000;3.037949635063397;2.8829568788501025;34.04377039462361;Médio
81247150;Empresa Comercial 2605;2;2017-10-25;4711302;785590.3486611685;RJ;Niterói;500000;2000000;0.3927951743305842;8.640657084188911;33.687143908453265;Médio
34210749;Empresa Comercial 1126;2;2013-05-18;4781400;606923.9589330136;RJ;Rio de Janeiro;80000;150000;4.046159726220091;13.078713210130047;33.65239709354295;Médio
93307993;Empresa Comercial 4893;2;2024-09-05;4781400;336042.98224226193;RJ;Niterói;80000;150000;2.240286548281746;1.7768651608487338;33.55863567447709;Médio
94194703;Empresa Comercial 2171;2;2016-07-07;5611201;451041.6883101942;RJ;Duque de Caxias;45000;90000;5.011574314557713;9.94113620807666;33.52190565106752;Médio
77908965;Empresa Comercial 1921;2;2015-10-07;5611201;438075.1654927437;RJ;Rio de Janeiro;45000;90000;4.867501838808264;10.691307323750856;33.41206277809785;Médio
49898334;Empresa Comercial 4709;2;2024-02-17;5611201;326332.44125381816;RJ;Rio de Janeiro;45000;90000;3.625916013931313;2.327173169062286;33.34451230049852;Médio
98136247;Empresa Comercial 4751;2;2024-04-03;5611201;251290.5189723396;RJ;Niterói;45000;90000;2.79211687747044;2.2012320328542097;33.044627454764495;Médio
82350548;Empresa Comercial 4227;2;2022-09-07;4781400;483341.51310530026;RJ;Rio de Janeiro;80000;150000;3.222276754035335;3.772758384668036;32.99445874259936;Médio
45677259;Empresa Comercial 3977;2;2021-12-07;4781400;506519.4849374812;RJ;Duque de Caxias;80000;150000;3.3767965662498747;4.522929500342231;32.97807203958973;Médio
73292404;Empresa Comercial 2191;2;2016-07-28;4711302;791923.6831954683;RJ;Duque de Caxias;500000;2000000;0.3959618415977341;9.883641341546886;32.89273647555907;Médio
11500948;Empresa Comercial 3095;2;2019-04-15;4781400;585583.5089862613;RJ;Niterói;80000;150000;3.903890059908409;7.170431211498974;32.842916553350406;Médio
68544068;Empresa Comercial 1504;2;2014-07-07;5611201;425084.3817989234;RJ;Niterói;45000;90000;4.723159797765816;11.942505133470226;32.780514323128486;Médio
94918579;Empresa Comercial 4863;2;2024-08-03;4781400;335548.66733229766;RJ;Rio de Janeiro;80000;150000;2.2369911155486517;1.8672142368240927;32.63981984546736;Médio
67705020;Empresa Comercial 4620;2;2023-11-11;4781400;397736.4622323747;RJ;Duque de Caxias;80000;150000;2.651576414882498;2.595482546201232;32.377980974129926;Médio
91861231;Empresa Comercial 879;2;2012-08-21;4711302;609828.5686708897;RJ;Rio de Janeiro;500000;2000000;0.3049142843354449;13.817932922655714;32.327936176583094;Médio
43698788;Empresa Comercial 447;2;2011-05-05;4781400;442384.10926884325;RJ;Duque de Caxias;80000;150000;2.9492273951256216;15.11567419575633;32.25096818741668;Médio
57936136;Empresa Comercial 177;2;2010-07-13;4781400;403903.4058736256;RJ;Rio de Janeiro;80000;150000;2.6926893724908374;15.926078028747432;32.192958886381106;Médio
51888352;Empresa Comercial 4993;2;2024-12-24;5611201;117990.14637466436;RJ;Duque de Caxias;45000;90000;1.3110016263851596;1.4757015742642026;32.18036883104759;Médio
87314232;Empresa Comercial 4852;2;2024-07-22;4711302;425597.36322204606;RJ;Niterói;500000;2000000;0.212798681611023;1.9000684462696784;32.171281152367946;Médio
21506305;Empresa Comercial 200;2;2010-08-08;5611201;337777.18683412333;RJ;Niterói;45000;90000;3.7530798537124817;15.854893908282;32.094786824970676;Médio
64496748;Empresa Comercial 1447;2;2014-05-05;4711302;655834.7104629916;RJ;Duque de Caxias;500000;2000000;0.3279173552314958;12.114989733059549;31.911977761887567;Médio
56988351;Empresa Comercial 4651;2;2023-12-15;5611201;282222.9312590364;RJ;Duque de Caxias;45000;90000;3.135810347322627;2.5023956194387407;31.697527714269423;Médio
85118156;Empresa Comercial 4830;2;2024-06-28;4711302;393112.50421306654;RJ;Rio de Janeiro;500000;2000000;0.1965562521065332;1.9657768651608487;31.531093512314555;Médio
32993420;Empresa Comercial 147;2;2010-06-11;5611201;295277.93683757534;RJ;Rio de Janeiro;45000;90000;3.280865964861948;16.01368925393566;31.49208199940492;Médio
36299578;Empresa Comercial 4226;2;2022-09-05;5611201;367325.6823697612;RJ;Niterói;45000;90000;4.0813964707751245;3.7782340862423;31.47360831651739;Médio
39193726;Empresa Comercial 3909;2;2021-09-23;4711302;555553.1384891942;RJ;Rio de Janeiro;500000;2000000;0.2777765692445971;4.728268309377139;31.42937746109915;Médio
72194931;Empresa Comercial 30;2;2010-02-02;4711302;389873.0415381447;RJ;Niterói;500000;2000000;0.1949365207690723;16.366872005475702;31.350485997300115;Médio
87281083;Empresa Comercial 4776;2;2024-04-30;4781400;352094.29364798585;RJ;Duque de Caxias;80000;150000;2.3472952909865725;2.127310061601643;31.348502182625204;Médio
69322532;Empresa Comercial 3309;2;2019-12-06;5611201;408860.80745587416;RJ;Rio de Janeiro;45000;90000;4.542897860620824;6.52703627652293;31.296003561401996;Médio
81086130;Empresa Comercial 722;2;2012-03-02;4781400;493297.1800031459;RJ;Niterói;80000;150000;3.288647866687639;14.288843258042435;31.289666418937955;Médio
27028708;Empresa Comercial 493;2;2011-06-25;4781400;448237.7291911112;RJ;Rio de Janeiro;80000;150000;2.9882515279407413;14.976043805612594;31.273806300966488;Médio
85149843;Empresa Comercial 911;2;2012-09-25;4711302;595911.4738618729;RJ;Niterói;500000;2000000;0.2979557369309364;13.722108145106091;31.23201996440598;Médio
49902996;Empresa Comercial 798;2;2012-05-24;4711302;580653.3686738944;RJ;Rio de Janeiro;500000;2000000;0.2903266843369472;14.061601642710473;31.1997777768805;Médio
45562619;Empresa Comercial 224;2;2010-09-03;4711302;531270.7593195;RJ;Rio de Janeiro;500000;2000000;0.26563537965975;15.783709787816564;31.198375016010594;Médio
45703247;Empresa Comercial 226;2;2010-09-05;4711302;527766.5054863198;RJ;Niterói;500000;2000000;0.2638832527431599;15.7782340862423;31.198375016010594;Médio
69504448;Empresa Comercial 3951;2;2021-11-08;5611201;388041.5447201354;RJ;Duque de Caxias;45000;90000;4.311572719112616;4.602327173169062;31.086311960262247;Médio
66062130;Empresa Comercial 4707;2;2024-02-15;5611201;269133.78036327945;RJ;Duque de Caxias;45000;90000;2.990375337369772;2.3326488706365502;30.92377982700437;Médio
55191244;Empresa Comercial 4567;2;2023-09-14;5611201;309937.63719953515;RJ;Rio de Janeiro;45000;90000;3.44375152443928;2.754277891854894;30.872854079132182;Médio
20016389;Empresa Comercial 992;2;2012-12-23;4781400;525386.1158983838;RJ;Niterói;80000;150000;3.502574105989225;13.478439425051334;30.848107439419802;Médio
32755322;Empresa Comercial 4990;2;2024-12-21;4711302;232349.9607476657;RJ;Niterói;500000;2000000;0.1161749803738328;1.483915126625599;30.832531246046145;Médio
22006205;Empresa Comercial 4694;2;2024-01-31;4711302;471742.1604828068;RJ;Rio de Janeiro;500000;2000000;0.2358710802414034;2.373716632443532;30.77264892732493;Médio
87809459;Empresa Comercial 237;2;2010-09-17;5611201;326065.5166518974;RJ;Duque de Caxias;45000;90000;3.6229501850210815;15.745379876796717;30.738700381547424;Médio
60495722;Empresa Comercial 3591;2;2020-10-10;5611201;403946.5263276583;RJ;Rio de Janeiro;45000;90000;4.488294736973981;5.68104038329911;30.71792581926982;Médio
48727468;Empresa Comercial 86;2;2010-04-05;4781400;336520.6549861156;RJ;Rio de Janeiro;80000;150000;2.2434710332407706;16.197125256673512;30.50582923543752;Médio
24094164;Empresa Comercial 4950;2;2024-11-07;5611201;132759.44953639756;RJ;Duque de Caxias;45000;90000;1.4751049948488617;1.6043805612594113;30.431243641543983;Médio
83416381;Empresa Comercial 4944;2;2024-10-31;5611201;137925.5155280989;RJ;Duque de Caxias;45000;90000;1.532505728089988;1.623545516769336;30.381845782420125;Médio
40776598;Empresa Comercial 4888;2;2024-08-31;4781400;290300.4677861085;RJ;Niterói;80000;150000;1.93533645190739;1.790554414784394;30.366453910067705;Médio
62924805;Empresa Comercial 4951;2;2024-11-08;5611201;131863.93542959093;RJ;Duque de Caxias;45000;90000;1.4651548381065658;1.6016427104722792;30.207027531452546;Médio
66825938;Empresa Comercial 4986;2;2024-12-16;4781400;159428.86231090888;RJ;Rio de Janeiro;80000;150000;1.062859082072726;1.497604380561259;30.182028339926813;Médio
72098188;Empresa Comercial 4909;2;2024-09-23;4711302;341491.5126424669;RJ;Duque de Caxias;500000;2000000;0.1707457563212334;1.727583846680356;30.17082973205486;Médio
86321231;Empresa Comercial 4033;2;2022-02-06;5611201;363751.84544216667;RJ;Duque de Caxias;45000;90000;4.04168717157963;4.355920602327173;30.151074321723716;Médio
25624798;Empresa Comercial 4712;2;2024-02-20;4711302;455369.63235232094;RJ;Duque de Caxias;500000;2000000;0.2276848161761604;2.31895961670089;30.10796826243053;Médio
69912158;Empresa Comercial 1325;2;2013-12-22;5611201;411521.640702653;RJ;Rio de Janeiro;45000;90000;4.572462674473922;12.48186173853525;30.093689737557337;Médio
66564401;Empresa Comercial 486;2;2011-06-17;5611201;374901.1327217536;RJ;Rio de Janeiro;45000;90000;4.165568141352818;14.99794661190965;30.07491314146449;Médio
89491892;Empresa Comercial 4132;2;2022-05-25;5611201;354976.81008917734;RJ;Duque de Caxias;45000;90000;3.944186778768637;4.060232717316906;29.875561890448964;Baixo
14464344;Empresa Comercial 2669;2;2018-01-03;5611201;396015.2855864445;RJ;Niterói;45000;90000;4.400169839849383;8.449007529089664;29.85479338240603;Baixo
37758455;Empresa Comercial 2694;2;2018-01-31;5611201;395718.51070020365;RJ;Duque de Caxias;45000;90000;4.396872341113374;8.372347707049967;29.78039399260588;Baixo
31498555;Empresa Comercial 23;2;2010-01-26;5611201;238349.6682149902;RJ;Rio de Janeiro;45000;90000;2.6483296468332247;16.386036960985628;29.636782772444548;Baixo
57816341;Empresa Comercial 4240;2;2022-09-21;4711302;532459.5855311359;RJ;Duque de Caxias;500000;2000000;0.2662297927655679;3.7344284736481854;29.560215587617723;Baixo
81797346;Empresa Comercial 3184;2;2019-07-22;4781400;502670.43668203097;RJ;Niterói;80000;150000;3.3511362445468733;6.902121834360028;29.530934326918878;Baixo
61152700;Empresa Comercial 627;2;2011-11-19;5611201;356114.3547581557;RJ;Niterói;45000;90000;3.956826163979508;14.573579739904176;29.521529587617255;Baixo
27750764;Empresa Comercial 142;2;2010-06-05;4781400;347754.797864664;RJ;Rio de Janeiro;80000;150000;2.31836531909776;16.030116358658454;29.507497176431883;Baixo
51385470;Empresa Comercial 4648;2;2023-12-12;4781400;364653.9624821453;RJ;Duque de Caxias;80000;150000;2.431026416547635;2.510609171800137;29.451479236077894;Baixo
33443415;Empresa Comercial 4547;2;2023-08-23;5611201;284974.18704386475;RJ;Rio de Janeiro;45000;90000;3.166379856042941;2.8145106091718;29.40117864231957;Baixo
20779706;Empresa Comercial 4047;2;2022-02-21;5611201;341799.7669456721;RJ;Rio de Janeiro;45000;90000;3.7977751882852457;4.314852840520191;29.3502489832706;Baixo
95364161;Empresa Comercial 4618;2;2023-11-09;4781400;376810.7054954682;RJ;Rio de Janeiro;80000;150000;2.5120713699697883;2.6009582477754964;29.327128936530944;Baixo
81572282;Empresa Comercial 700;2;2012-02-07;4781400;461803.606401498;RJ;Rio de Janeiro;80000;150000;3.07869070934332;14.354551676933609;29.316177914945072;Baixo
98121122;Empresa Comercial 1086;2;2013-04-05;4711302;602637.0155819799;RJ;Rio de Janeiro;500000;2000000;0.3013185077909899;13.196440793976729;29.250005467722495;Baixo
98785936;Empresa Comercial 1579;2;2014-09-27;4781400;542730.9075653945;RJ;Niterói;80000;150000;3.618206050435964;11.718001368925394;29.15900380177159;Baixo
54019815;Empresa Comercial 4964;2;2024-11-22;4711302;17085.824233036474;RJ;Rio de Janeiro;500000;2000000;0.0085429121165182;1.5633127994524298;29.141395323019648;Baixo
35861356;Empresa Comercial 4508;2;2023-07-11;4711302;501128.9204123114;RJ;Duque de Caxias;500000;2000000;0.2505644602061557;2.9322381930184807;29.09647617409571;Baixo
64542231;Empresa Comercial 4882;2;2024-08-24;4711302;355860.88878796936;RJ;Niterói;500000;2000000;0.1779304443939846;1.809719370294319;29.073782139222004;Baixo
49651128;Empresa Comercial 4924;2;2024-10-09;4781400;203641.24472802205;RJ;Niterói;80000;150000;1.3576082981868136;1.6837782340862424;29.00947579140507;Baixo
84110701;Empresa Comercial 4987;2;2024-12-17;4711302;21311.1218601789;RJ;Niterói;500000;2000000;0.0106555609300894;1.4948665297741273;29.004532756102098;Baixo
35619046;Empresa Comercial 4946;2;2024-11-02;5611201;116084.90270456328;RJ;Rio de Janeiro;45000;90000;1.2898322522729253;1.618069815195072;28.98123313438087;Baixo
13366612;Empresa Comercial 76;2;2010-03-25;4781400;322312.9309282649;RJ;Duque de Caxias;80000;150000;2.1487528728550997;16.227241615331966;28.926723069233507;Baixo
89110216;Empresa Comercial 2229;2;2016-09-08;4711302;655313.4452754151;RJ;Duque de Caxias;500000;2000000;0.3276567226377075;9.768651608487335;28.77059323708655;Baixo
